;ES0178174019;IT0001464921;DE0006605009;FI0009000665;SE0000862997;IT0001465159;ES0161560018;NO0005668905;GB0001638955;GB0001421626;CH0012022494;GB0007981128;FR0000121121;GB0004052071;GB0001921781;FR0000045528;FR0000034639;GB0001430023;GB0000319581;ES0117160111;FI0009000459;GB0003308607;IT0001464921;GB0030738610;CH0002088976;IT0001469383;GB0009465807;IT0001464921;DE0005128003;GB0001583078;GB0033029744;ES0184940817;ES0130960018;GB0002502812;DE0007297004;IT0001464921;DK0010181759;DE0006569908;GB0001762680;FI0009000285;FR0000125684;SE0000171100;GB0031638363;IT0001464921;IT0001464921;GB0003294591;FI0009002422;FR0000130304;DE0007765638;IE0004554287;NL0000343135;IE0002424939;ES0113980330;ES0171743117;NL0000200889;DE0008400029;SE0000695876;DK0010287234;IT0001464921;AT0000937503;GRS074083007;SE0000110165;GB0009165613;FR0000120966;FI0009000202;SE0000114837;IT0001119087;SE0000104416;IT0001464921;GRS004013009;IT0001233417;IT0001453924;DE0005785638;DE0007771172;SE0000164477;CH0000816824;FR0000121204;ES0112501012;PTCPR0AM0003;GB0005203376;GB0005758098;CH0012280076;GB0002303468;IT0003039010;IT0001464921;GB0000456144;DE0005753008;GB0008218694;IT0001464921;CH0014786500;FI0009007835;IE0004614818;FR0000077919;NO0003053605;CH0010570759;IT0001464921;IT0001464921;IT0001464921;NL0000354934;DE0007251803;CH0012337421;IT0001423562;IT0001464921;DK0010262674;GB0033126615;FR0000121964;GB0003318416;IT0001464921;ES0184933812;SE0000718017;IT0000082963;IT0001464921;NL0000344265;GB0005145239;IT0001464921;GB0006466089;SE0000500308;GB0004564430;IT0000072725;DK0010259530;FR0000120685;IT0001464921;FR0000125379;NL0000390979;DK0010272632;IT0001464921;GB0006215205;ES0125220311;IT0003152417;ES0173093115;GB0002405495;IT0001464921;FR0000120560;IT0001464921;BE0003626372;CH0001441580;GB0000154020;AT0000809058;GB0001915395;GRS006013007;IT0001137345;DE0006602006;GB0000282623;GB0000904986;FR0000121881;GB0005576813;ES0118594417;FI0009007694;NL0000379121;GB0031575722
2003-11-13;41.57494;;218.83797;201.24044;225.1297;2237.8487;173.17611;254.5957;10.18238;347.7533;1449.9754;3.800576;9271.0118;306.0568;2.430072;1965.329;3846.5503;246.70317;2.338982;221.81183;371.63843;9.370002;;1.8968289999999999;564.43824;470.67505;94.721016;;64.773301;0.8249998;1.089999;1778.6814;132.2452;4.280808;126.89875;;1969.1802;48.475083;1.6071787;177.24944;2132.676;383.575;1.2396859999999998;;;45.013828999999994;315.69874;;483.63697;;597.63135;5.0256666;1060.2527;50.0089;85.79335;59.83548;108.2039;212.05025;;179.0326;10342.235;758.4028;3.6377247;2136.217;444.64405;860.77881;;461.6257;;7024.25;190.88633;131.30434;168.53672;125.52492;262.7046;165.7145;408.66773;124.67266;361.4485;15.02173;163.6611;777.0081;1377.713;135.10199;;552.90723;206.80349;1.121897;;250.2857;441.58497;171103.1;78.18181;523.5156;1839.3714;;;;929.22754;334.60645;302.0994;28.812485;;2695.3182;5.8217505;508.94483;633.4089;;2349.9539;83.00362;690.7078;;7612.973;429.88730000000004;;168.9968;243.5697;7.132524;1192.2413;400.1396;230.65088;;7.9266863;217.6398;;;5.1824537;850.84717;6.9942894;166.2633;625.6388;;298.34498;;111.77657;270.93897;1.8362129999999999;188.80413;8.047080099999999;2144.9595;465.93189;27.463685;6.1352125;89.76082000000001;2225.9859;1.963142;155.88753;1658.6248;510.4807;0.9144316
2003-11-14;42.25232;;211.32505;199.43444;227.1309;2253.0574;173.88007;257.6777;10.23823;348.7338;1449.9754;4.0163839999999995;9396.8633;306.58799999999997;2.426227;1991.913;3944.3741;246.46312999999998;2.3221543;222.2818;370.04859;9.349294;;1.9282679999999999;564.43824;466.58204;94.554258;;63.824631;0.830921;1.0925;1781.5687;131.9104;4.2624759999999995;127.56662;;1972.9454;48.628968;1.6394387000000001;176.71872;2120.18;388.4099;1.236499;;;45.207852;314.54346;;482.58179;;611.21412;5.1016431;1066.6959;50.55087;85.79335;59.856095;108.2039;209.97133;;178.52727;10311.458;753.8342;3.6122852;2128.871;441.53443;871.81446;;472.9351;;6962.961;192.4661;128.69564;167.72878;124.60262;260.5154;164.55077;405.50464;125.12328;362.3542;15.04758;166.47709999999998;781.9258;1385.871;137.22773;;555.58645;204.49643;1.136999;;249.0051;441.58497;171131.1;78.78787;512.533;1851.2876;;;;905.7837;339.53272;290.0842;28.131241;;2690.3177;5.8161207;504.72168;628.6995;;2370.8555;82.37001;682.3284;;7692.887;432.62300000000005;;168.12259999999998;243.5697;7.196716;1203.6424;397.5991;232.55709;;7.9266863;214.9731;;;5.155012299999999;855.9939;6.9840193;167.5577;613.281;;295.7085;;111.47637;274.09693;1.840376;187.61294;8.0843311;2149.5518;467.16456;27.489426;6.0837037;88.97406000000001;2251.5721;1.939889;153.99608;1715.7073;499.1704;0.9198103000000001
2003-11-17;41.57494;;212.03141;194.79043;223.1286;2220.4673;170.53623;255.2122;10.12653;342.52389999999997;1466.9341;4.064341;9363.3008;301.27459999999996;2.418536;1953.936;3951.3611;246.46312999999998;2.3011207;222.37574;367.66382;9.359648;;1.8863489999999998;557.19019;460.44288;94.053985;;61.600068;0.8157893;1.089999;1755.5816;129.232;4.228101;126.31434;;1972.9454;46.043625;1.6013131;173.26929;2078.526;386.7983;1.276016;;;43.461641;307.61133;;482.44117;;594.00928;5.110254;1060.9688;49.36839;85.79335;59.93863;107.1585;205.81348;;177.96592;10163.708;749.2656;3.5359692999999996;2133.392;434.69385;853.42188;;469.8508;;6802.9336;190.75463;125.86956;167.72878;119.06882;260.5154;159.89586;404.74561;123.17058;365.9778;14.918309999999998;164.8206;777.0081;1380.433;136.99152;;552.7661800000001;198.76349;1.098164;;250.2857;433.27784;170248.9;78.18181;499.1094;1838.5201;;;;865.2898;343.92847;274.3906;27.768738;;2670.3152;5.7372950000000005;511.1106;611.0394;;2369.3626;83.00362;657.1899;;7629.801;425.9793;;167.24849999999998;241.7383;7.09686;1169.439;392.5181;230.01548;;7.8165942;209.0245;;;5.112793;843.67872;6.9121256;166.4071;588.5654;;284.88477;;109.67513;269.25489;1.840376;188.20855;8.047080099999999;2078.3599;450.7295;26.820206;6.0837037;87.2575;2159.462;1.9000290000000002;150.5284;1658.6248;490.6116;0.8915706
2003-11-18;41.49025;;211.90305;193.24244;221.1274;2235.6761;169.48026;241.0337;10.12653;337.62129999999996;1433.0167;4.076331;9363.3008;294.367;2.430072;1955.834;3884.9813;247.18312999999998;2.3347757;217.01848;367.66382;9.380356;;1.8863489999999998;560.81421;465.21778;94.721016;;59.211976;0.8164473999999999;1.084999;1775.7938;130.5712;4.244141;126.81525;;1935.2938;48.475083;1.5866491999999999;181.49495;2041.038;386.7983;1.264543;;;43.461641;308.76685;;483.07422;;595.82056;5.184394600000001;1061.6846;49.66402;85.79335;58.494339;102.9767;204.77402;;178.35886;10176.024;758.4028;3.5130762;2128.871;437.80323;842.38624;;471.907;;6741.6446;186.93686;126.9565;169.18306;119.8989;260.5154;157.56843;398.41944;123.92162;362.3542;14.918309999999998;163.1642;772.0903;1356.866;137.93627;;552.6252;190.37392;1.104637;;249.7166;432.84058;169366.5;78.24242;500.3298;1862.3528;;;;852.5022;354.69043;274.3906;29.249985;;2615.3086;5.7372950000000005;517.06641;604.564;;2373.8416;83.63724;652.4016;;7680.27;429.88730000000004;;166.083;244.4853;7.253777;1180.8401;393.7883;229.38009;;7.8165942;208.6142;;;5.0663501;852.86915;6.9121256;167.1263;584.5858000000001;;285.37037;;107.97397;266.51807;1.823721;187.61294;8.0657081;2037.0223;453.19483;26.794465;6.1180445;88.90254;2159.462;1.909995;151.31652;1653.2398;490.9175;0.884847
2003-11-19;41.23624;;215.04943;200.72445;219.1263;2209.6038;166.48841;234.8691;10.16376;332.06519999999995;1409.6983;3.884502;9363.3008;289.5849;2.418536;1959.632;3815.1072;244.30329;2.2969146;214.29276;369.65113;9.318235;;1.802511;550.84815;461.80713;93.720469;;59.048386;0.7894737000000001;1.08;1781.5687;130.069;4.286411;126.06388;;1935.2938;47.459412;1.6013131;181.17656;2000.217;381.9634;1.2747410000000001;;;43.461641;305.30079;;486.87305;;605.78101;5.182002;1060.2527;49.26985;85.79335;58.607819;104.5449;203.73455;;182.40099;10360.704;762.9717;3.3986011;2102.874;441.53443;820.31495;;462.6538;;6663.3321;185.48881;124.56521;171.60689;118.0543;260.5154;153.61175;401.07642;123.62121;362.3542;14.58219;161.342;749.9604;1378.619;135.10199;;551.49708;188.48623;1.09385;;249.0051;426.28248;169394.6;78.18181;491.7874;1855.5435;;;;826.2168;346.12647;269.7317;30.499985;;2680.3165;5.686623600000001;510.5691;595.7341;;2379.8135;83.00362;645.2192;;7646.621;428.32410000000004;;164.9175;242.654;7.268042;1184.0977;391.2476;231.28629;;7.9266863;216.409;;;5.0790162;857.46436;7.0456439;167.1263;583.5385;;283.08082;;107.47364;261.04468;1.823721;187.91074;7.8701148;2030.1329;444.15552;26.202469;6.180998600000001;89.4032;2149.2278;1.903351;149.26743;1606.9275;507.4238;0.8566072
2003-11-20;41.06688;;211.90305;193.50043;221.1274;2172.6688;165.60845;237.335;10.11723;324.2211;1426.657;3.776599;9354.9141;290.6476;2.412769;1946.34;3748.7273;243.3434;2.2885006999999997;216.17263;369.65113;9.038687;;1.812991;548.13013;461.125;91.385782;;59.37555;0.6513158;1.08;1648.7449;130.7386;4.286411;126.06388;;1942.824;46.782303;1.5602538000000001;180.4336;2018.544;386.7983;1.270279;;;41.133320999999995;309.34449;;486.09913;;591.29297;5.1415796;1060.2527;49.36839;85.79335;58.42212;105.0676;202.69509;;182.45719;10206.801;767.5403;3.4087769;2117.002;446.19874;820.31495;;459.5696;;6632.6915;186.14705;124.13041;172.57642;115.2874;258.3262;155.47371;404.23951;123.77141;364.166;14.452919999999999;160.0169;764.7136;1350.521;137.22773;;539.22907;181.70463;1.070118;;249.0051;428.46851;169422.6;78.18181;497.8889;1857.2459;;;;822.6648;346.73267;267.2795;31.124985;;2655.3135;5.7879688;516.52491;576.8966;;2385.7855;82.37001;642.8252;;7524.648;429.88730000000004;;160.8382;242.654;7.246643000000001;1161.2952;387.4368;231.28629;;7.8165942;217.2295;;;5.0790162;851.39869;7.009697;166.8386;567.8294999999999;;288.63135;;109.17478;260.20264;1.7987389999999999;187.91074;7.786291599999999;1975.0167;438.81421;26.382645;6.089428799999999;89.4032;2128.7591;1.886741;149.74032;1615.5438;510.7864;0.8525726
2003-11-21;41.49025;;211.51769;193.50043;221.1274;2205.2586;164.5525;235.4856;10.070689999999999;327.81629999999996;1445.7356;3.716653;9405.254;289.0536;2.412769;1952.037;3857.0318;243.58336;2.2380195;215.51465;373.62598;9.049040999999999;;1.812991;552.66016;463.17139;89.21785200000001;;59.211976;0.6236842;1.077499;1605.4332;132.4126;4.286411;125.47948;;1942.824;46.936188;1.5367908;180.4336;2057.699;386.7983;1.278565;;;41.327344000000004;310.21094;;484.27027;;584.04883;5.1408594;1062.4004;50.89575;85.79335;59.010163;105.5903;203.73455;;181.2782;10292.985;767.5403;3.4952686;2121.523;448.37525;838.70752;;462.6538;;6666.7383;187.20026;123.04348;178.07042;119.8989;256.137;154.54273;412.21045;124.67266;364.166;14.38828;157.0352;764.7136;1341.4579999999999;137.70012;;530.4863700000001;186.17908;1.074433;;249.0051;428.46851;171272.3;78.48483;508.8721;1886.1856;;;;821.95435;345.59595;267.2795;30.806244;;2675.3157;5.765446799999999;517.06641;576.3079;;2385.7855;81.73639;638.0369;;7655.035;424.416;;161.7124;242.654;7.260908;1172.6963;393.7883;232.17583;;7.9266863;214.5629;;;5.0769068;854.70728;6.9069882;167.1263;548.7691;;289.94971;;109.67513;260.83423;1.819558;188.20855;7.693156800000001;1968.1272;443.74463;26.30542;6.0951514;90.11840000000001;2179.931;1.893385;151.47414;1600.4654;510.4807;0.8619863999999999
2003-11-24;41.74428;;213.82935;195.56444;228.1314;2220.4673;168.95229;242.2666;10.18238;324.2211;1433.0167;3.782595;9841.5352;289.5849;2.414691;1950.138;4185.4375;246.94309;2.2380195;223.12766;373.62598;9.168108;;1.812991;558.0962;457.71436;89.968282;;61.959916;0.6421053000000001;1.08;1619.8704;132.9148;4.281765;125.89692;;1935.2938;47.367081;1.5719843;178.31081;2065.197;390.0217;1.2696420000000002;;;41.61836;317.14307;;490.39039;;593.10376;5.0910108;1063.1165;52.4724;85.79335;59.515656;107.6812;207.8924;;184.08523;10040.586;790.3838;3.551233;2129.435;452.10645;842.38624;;466.7664;;6728.0274;187.85839;128.26085;178.36127;123.0347;267.083;158.73214;418.2837;125.4237;368.6956;14.38828;156.3726;781.9258;1345.0829999999999;141.47919;;538.665;186.94813;1.0658020000000001;;250.428;428.46851;174944.4;79.33333;505.2109;1906.6136;;;;837.5835;348.62745;268.9961;30.437485;;2700.3187;5.7541871;519.55689;593.3793000000001;;2387.2784;82.37001;653.5986;;7650.824;440.0482;;162.8779;247.2324;7.310837;1197.1275;388.072;232.55709;;7.7065011;216.2039;;;5.112793;859.85376;6.9480725;168.133;547.5125;;296.4021;;110.37562;265.04444;1.807066;188.50635;7.7676636;1977.3118;443.74463;26.485596;6.1409375;92.97934;2215.7518;1.9000290000000002;152.57749;1647.8545;523.0132;0.8539176999999999
2003-11-25;41.74428;;213.50837;197.88642;226.1303;2235.6761;168.07233;242.8831;10.13584;322.26;1437.2562;3.7945830000000003;9766.0274;290.6476;2.418536;1953.936;4122.5508;243.82335999999998;2.2548455;223.22175;371.63843;8.87303;;1.8234700000000001;551.75416;461.80713;90.88550800000002;;63.497468;0.7;1.077499;1596.7708;135.5932;4.337493;125.3125;;1942.824;48.198075;1.5397243;180.69887;2131.009;391.6333;1.271554;;;40.648277;325.80811;;486.80274;;585.85987;5.108867200000001;1052.378;53.95049;85.79335;58.803834;110.8176;200.61617;;187.17298;10065.211;781.2463;3.551233;2126.045;449.6189;860.77881;;466.7664;;6942.5313;187.20026;127.82607;178.03812;126.35499;271.4614;163.61979;426.63404;126.77556;369.6013;14.12973;159.6855;795.4497;1355.0529999999999;141.7154;;535.98583;195.33771;1.078748;;251.8509;432.84058;186817.7;79.99998;503.9905;1864.0552;;;;861.7378;352.71998;281.9922;31.331238;;2695.3182;5.7879688;519.77344;596.9114;;2388.7715;83.00362;640.4309;;7697.094;433.79540000000003;;162.2952;246.3167;7.275173;1208.5289;403.3154;233.0654;;7.9266863;217.2295;;;5.081128;863.89771;6.9480725;168.4207;547.0936;;296.95728;;111.87664;267.36036;1.7904120000000001;188.50635;7.795608;2011.7603;458.12525;26.64003;6.318352099999999;91.26277;2225.9859;1.9000290000000002;154.15371;1680.1656;523.9307;0.8445045
2003-11-26;40.98221;;212.54511;195.56444;224.1291;2233.5032;167.72036;240.4173;10.05208;326.8358;1447.8555;3.776599;9824.754;290.1164;2.410846;1955.834;4052.678;248.99629000000002;2.2380195;222.2818;368.06128;8.759141;;1.8339500000000002;558.0962;473.40357;89.884922;;62.581482;0.7052630999999999;1.077499;1567.8958;135.928;4.318918;125.3125;;1920.2332;47.797974;1.5485224;182.82168;2090.189;394.8567;1.2747410000000001;;;42.200469000000005;320.60914;;482.51148;;590.38746;5.0958399;1056.6731;52.62021;85.79335;59.175217;109.2494;198.53725;;186.89226;9997.4961;785.8152;3.5105323;2108.526;450.8628;857.10035;;462.6538;;6877.8399;189.43815;126.73913;176.29294;124.23369;267.083;161.75783;425.7483;127.22619;367.7896;14.03924;154.38479999999998;806.5146;1384.964;140.7706;;535.28075;195.40769;1.074433;;253.2738;423.65918;180466.6;79.0909;502.7703;1865.7574;;;;867.4209;360.75367;287.6321;32.124985;;2690.3177;5.7485572000000005;524.10499;607.5075;;2373.8416;84.27084;624.8691;;7621.387;425.9793;;162.00379999999998;243.5697;7.382161;1236.2173;405.2207;233.0654;;8.1468726;220.7167;;;5.100127;870.33082;6.9480725;168.7083;540.391;;297.58179;;113.17753;268.6233;1.7446100000000002;187.91074;7.8701148;2007.1678;454.01636;27.540909;6.2897388;91.83496;2246.4546;1.913316;155.88753;1753.4034;522.0962;0.8767783
2003-11-27;41.23624;;212.22403;196.33843;228.1314;2240.0213;168.60032;237.9514;10.05208;333.3725;1460.5745;3.800576;9917.0469;290.1164;2.414691;1974.823;4033.9148;247.2875;2.2380195;221.7179;369.25367;8.878206;;1.8234700000000001;554.47217;470.67505;91.052266;;62.483353;0.7052630999999999;1.08;1562.1211;136.9324;4.323562;126.48131;;1946.5892;48.475083;1.4693364;183.08704;2090.189;399.6917;1.283664;;;42.588516;324.94166;;483.56666;;589.48194;5.0837208;1050.9461;53.70413;85.79335;59.577576;112.9085;201.65563;;186.33083;9868.2188;785.8152;3.5308814;2117.567;450.8628;860.77881;;462.6538;;6792.7188;190.62307;133.04348;174.83866;124.23369;275.8398;164.55077;428.91138;127.67682;369.6013;14.01338;153.7222;810.2031;1383.151;141.243;;544.30551;199.11309;1.070118;;251.8509;429.34302;177760.3;78.60605;503.9905;1902.3577;;;;868.13135;372.12183;282.4827;33.062485;;2675.3157;5.765446799999999;518.90723;609.862;;2396.2344;85.53809;632.0515;;7621.387;429.88730000000004;;160.8382;243.5697;7.396426;1298.1097;402.6802;232.30291;;8.1468726;222.3577;;;5.1930103;866.65479;7.0148287;169.7151;536.202;;298.2063;;113.07747;269.04444;1.7321190000000002;187.61294;7.8235474;2025.5406;463.05567;27.72107;6.2490845;94.40977000000001;2246.4546;1.903351;157.30613;1760.9417;516.2888;0.8821574
2003-11-28;40.81287;;208.56394;195.04842;224.1291;2235.6761;167.54436;238.5679;10.04277;339.9092;1477.5333;3.82156;10235.872;289.0536;2.430072;1974.823;3865.053;245.09046999999998;2.2422255;217.67634;366.47144;8.810906;;1.812991;556.28418;472.03931;90.55195400000001;;62.25438;0.7105262999999999;1.077499;1559.2337;138.2716;4.351426;126.31434;;1950.3543;48.444306;1.5015975;185.20975;2056.865;401.3032;1.31362;;;42.685508;322.05323;;485.32544;;574.08838;5.2188257;1062.4004;54.19684;85.79335;59.78389;112.9085;202.69509;;184.98349;9745.0938;776.6777;3.4596534;2096.093;450.8628;860.77881;;463.6819;;6755.2657;191.54458;147.17389;169.21535;125.89383;273.6506;165.7145;428.27881;129.47931;362.3542;14.01338;155.0473;811.4326;1394.0279999999998;143.60492;;538.665;203.23795;1.0765900000000002;;253.9852;426.71973;184169.5;78.48483;508.8721;1928.7437;;;;846.81885;372.87989;289.3486;34.375;;2630.3106;5.9850293;516.52491;612.2168;;2403.7;85.53809;628.4604;;7612.973;429.88730000000004;;160.8382;242.654;7.952763999999999;1291.5948;398.8694;232.30291;;8.1468726;221.9475;;;5.1571216;865.36792;7.0661831;170.5781;544.5801;;291.40674;;111.47637;275.78101;1.736283;187.01735;7.7490406;2018.6495;454.42725;28.64769;6.3594288;97.27066;2261.8062;1.8734549999999999;158.40947;1734.0159;508.9524;0.9023289
2003-12-01;40.89754;;202.7847;194.53245;227.1309;2248.712;168.42432;242.2666;10.01484;336.6409;1475.4134;3.812566;10319.77;287.45959999999997;2.422381;1982.419;3906.3304;251.92575;2.2422255;222.93964;369.25367;8.904089;;1.85491;551.75416;489.77491;90.05167999999999;;63.13762;0.731579;1.084999;1573.6709;138.439;4.421086;126.23086;;1957.8848;49.306046;1.4898659;185.74047;2145.173;402.915;1.343577;;;43.655665;325.80811;;485.04395;;577.71021;5.1928931;1043.7872;54.88661;85.79335;59.319657;112.9085;206.85294;;187.28521;9708.1563;804.0898;3.3986011;2110.221;447.13135;871.81446;;471.907;;6724.6211;194.44069;159.13042;171.28374;129.58303;273.6506;171.30037;428.91138;129.32911;365.9778;13.96167;156.04129999999998;806.5146;1395.8410000000001;151.16308;;536.40883;207.64252;1.070118;;254.6967;430.65455;187844.4;80.72726;505.2109;1915.125;;;;857.4751;372.12183;280.521;34.718735;;2650.3128;6.0131812;528.21973;622.8129;;2433.5591;86.80531;639.2339;;7608.77;425.9793;;159.09;246.3167;7.524812;1298.1097;400.1396;233.19249;;7.9266863;225.0244;;;5.159233400000001;865.7356;7.2921353;171.441;551.2827;;297.7898;;112.17684;275.78101;1.723792;188.20855;7.9725684;1993.3875;460.59034;28.31308;6.2839307;97.41371;2415.3226;1.926603;158.5671;1798.6385;517.8167;0.8956052
2003-12-02;40.89754;;197.51929;194.27443;227.1309;2233.5032;168.24833;241.0337;10.00554;339.9092;1492.3724;3.8365449999999996;10235.872;284.2715;2.437761;1972.924;3771.241;265.59606;2.225398;221.81183;369.65113;9.007627;;1.85491;549.03614;495.91407;89.80152400000001;;62.745072;0.7263156;1.099999;1570.7835;137.2672;4.42573;126.98223;;1942.824;48.875199;1.5015975;186.53647;2101.852;401.3032;1.244147;;;43.461641;318.00953;;482.6521;;587.6709;5.1671875;1038.0599;55.37932;85.79335;59.618821;111.863;203.73455;;187.79053;9671.2227;790.3838;3.3884278;2092.136;446.82056;875.49317;;467.7944;;6809.7422;199.70652;148.47826;175.4527;127.27729;271.4614;171.53312;427.77271;129.62952;375.9426;13.909960000000002;156.5382;788.073;1392.215;148.32874;;542.6133600000001;206.38402;1.078748;;253.2738;432.84058;187872.5;83.93938;508.8721;1940.6602;;;;855.344;367.4231;267.2795;33.693741;;2655.3135;5.9681397;527.46167;616.3375;;2470.8836;86.17169;633.2485;;7486.789;424.416;;158.5073;250.8951;7.553342;1285.0799;403.9504;233.19249;;8.1468726;222.1526;;;5.1423461999999995;875.4773;7.2407856;171.1534;563.8498000000001;;295.56959;;111.67649;275.57056;1.740446;188.50635;7.8794312;2000.2786;468.80787;28.416031;6.3420069;97.6998;2430.6746;1.913316;162.03478;1779.251;522.4021;0.9023289
2003-12-03;41.06688;;197.1982;194.79043;230.1326;2253.0574;167.19239;242.2666;10.04277;338.6018;1486.0127;3.87551;10361.723;286.9282;2.424304;1961.531;3801.2608;258.7609;2.2885006999999997;216.64246;369.65113;9.0801;;1.9073079999999998;552.66016;502.7356;89.05109399999999;;63.464768;0.7684209;1.12;1562.1211;137.602;4.444307;128.15104;;1939.0589;49.552277;1.5015975;185.47512;2146.838;402.915;1.218652;;;43.461641;317.43189;;482.6521;;609.40284;5.2608375;1045.2188;55.52713;85.79335;59.732316;113.9539;204.77402;;188.07126;9658.9063;794.9524;3.2561451;2072.922;446.82056;875.49317;;469.8508;;6768.8829;196.8104;146.9565;178.71677;131.88878;269.2722;170.36941;422.58521;131.1316;373.2249;13.909960000000002;163.6611;791.7615;1374.088;142.66013;;545.8566500000001;208.34159;1.104637;;256.1194;428.46851;186076.6;82.90907;514.9736;1949.1719;;;;838.29395;363.40625;266.61133;32.749985;;2640.3116;5.911835999999999;525.07935;602.798;;2476.8567;83.63724;639.2339;;7427.906;427.9332;;156.4677;249.0637;7.4891499999999995;1307.8821;402.6802;233.57372;;7.9266863;220.1013;;;5.1866773;878.60206;7.2561884;170.7219;563.8498000000001;;294.73707;;112.07679;275.78101;1.719627;188.80413;8.1588428;2085.2491;480.72339;28.570466;6.3710450000000005;97.27066;2364.1507;1.893385;161.87716;1777.0982;526.6816;0.9171213
2003-12-04;40.72818;;200.08777;193.75841;224.1291;2240.0213;163.67254;238.5679;9.940383;334.0261;1488.1326;3.878508;10353.333;285.3342;2.422381;1946.34;4131.4766;253.8786;2.2296058;218.33433;368.45875;8.904089;;1.938747;549.94214;508.87476;89.46804700000001;;63.497468;0.7322368;1.12;1556.346;136.0954;4.428052;127.65012;;1905.1724;50.783417;1.4781345;187.27942;2166.0;402.915;1.216103;;;43.461641;312.23292;;486.09913;;608.49732;5.217605;1045.2188;55.62567;84.40959;59.525986;111.863;207.8924;;188.63262;9732.7813;781.2463;3.113689;2022.625;443.08936;879.17164;;477.0476;;6755.2657;200.10149;147.82607;179.20156;131.88878;273.6506;170.13665;414.36133;133.68514;365.9778;13.75483;163.3298;807.7441;1383.151;142.42394;;551.07407;207.0832;1.121897;;256.8308;431.52906;186104.7;83.69696;514.9736;1940.6602;;;;852.5022;359.2378;273.75049;33.218735;;2650.3128;6.0694849;523.02198;598.0888;;2478.3489;85.53809;641.6282;;7432.113;435.3586;;156.1763;249.9794;7.446355;1361.6307;400.1396;232.55709;;7.8165942;221.7423;;;5.1824537;869.41163;7.2561884;169.5713;571.5996;;283.08082;;113.57782;271.9917;1.740446;189.10193;8.047080099999999;2092.1385;490.58423;28.827866;6.2084302000000005;95.41109;2374.3848;1.946533;160.77381;1777.0982;521.7908;0.9413269
2003-12-05;40.98221;;204.51848;198.40244;226.1303;2229.158;160.50469;241.0337;9.940383;334.0261;1475.4134;3.872512;10336.551;281.6148;2.435839;1946.34;4127.7266;254.61090000000002;2.2590532;220.68403;368.45875;8.810906;;1.9282679999999999;550.84815;501.3711;90.30183600000001;;61.600068;0.6921051;1.12;1570.7835;136.5976;4.370002;127.39966;;1950.3543;51.029603;1.5133288999999999;185.84655;2167.665;412.585;1.194432;;;45.110820999999994;309.34449;;486.66187;;608.49732;5.2866480000000005;1045.2188;56.11836;84.40959;59.422806;111.863;204.77402;;189.02564;9702.0;776.6777;3.113689;2055.968;447.75342;879.17164;;474.9912;;6785.9102;198.12676;139.99999;177.23018;128.75297;273.6506;170.36941;426.38111;136.38889;363.26;13.88411;161.01069999999999;812.6619;1380.433;138.88106;;552.20219;204.70617;1.124055;;256.2617;431.0918;186132.8;82.60605;517.4141;1889.5901;;;;858.18555;363.78516;280.64356;32.374985;;2630.3106;6.0807447;523.34693;585.138;;2458.9395;85.53809;642.8252;;7356.402;432.62300000000005;;156.1763;250.8951;7.4606200000000005;1337.1995;400.1396;230.3967;;7.7065011;226.6654;;;5.1782325;864.81641;7.3537598;170.1466;574.3225;;283.42774;;113.97809;272.6233;1.748773;189.10193;8.0843311;2092.1385;476.20362;28.596207;6.196814000000001;94.40977000000001;2374.3848;1.9498550000000001;159.35521;1787.8675;512.9263;0.9251894
2003-12-08;40.98221;;205.35329;199.95044;220.1268;2179.1866;160.50469;236.7185;9.92177;335.98720000000003;1458.4546;3.848535;10311.379;286.9282;2.426227;1936.846;3951.3602;253.8786;2.2674671;220.68403;369.65113;8.966213;;1.85491;552.66016;501.3711;90.385196;;60.324235;0.6789474;1.125;1570.7835;136.5976;4.346782;127.23269;;1957.8848;50.013978;1.4957317;183.88303;2163.499;412.585;1.205905;;;44.819804999999995;312.81055;;484.1294;;607.5918;5.2938746000000005;1045.2188;56.11836;84.40959;59.010163;111.863;204.77402;;189.02564;9665.0665;781.2463;3.1950928;2040.144;443.08936;875.49317;;483.2163;;6731.4297;203.39258;137.82607;177.19784;127.73844;262.7046;165.24901;423.21802;136.38889;365.9778;13.88411;157.0352;817.5798;1377.713;136.99152;;541.48524;201.14052;1.147788;;257.5422;432.84058;184335.9;81.81818;516.1938;1881.0784;;;;859.60645;362.95142;270.79639;33.118744;;2625.3099;6.0976368;515.4419;583.3721;;2458.9395;86.17169;634.4456;;7280.695;434.9678;;156.4677;250.8951;7.439221;1369.7745;396.3289;230.90502;;7.2661295;231.1782;;;5.1275684;864.81641;7.4461985;170.1466;553.7961;;283.77466;;112.17684;266.09717;1.7695930000000002;189.10193;8.0098243;2080.6568;481.95606;28.31308;6.1793921;95.26805;2374.3848;1.923281;159.35521;1797.5604;510.4807;0.9413269
