;GB00BMSKPJ95;GB00B1Z4ST84;FR0011594233;NL0009739416;IT0004827447;DE0007480204;ES0152503035;NO0003028904;SE0000806994;GB00B0LCW083;GB00B3MBS747;DE0007251803;JE00B5TT1872;GB00B62G9D36;SE0000117970;ES0184262212;IT0005252140;GB0009457366;GB00B1ZBKY84;GB00B0HZP136;DK0060738599;IT0000066123;NO0003078800;DE000A0LD6E6;GB00B4Y7R145;BE0974276082;GB00BZ0XJR39;CH0225173167;IT0003261697;DE0005408116;GB0000282623;DE000SHA0159;GB0000961622;DE0003304002;SE0000872095;ES0115056139;GB0006834344;SE0007871645;DK0060495240;DK0060636678;SE0000455057;SE0007074281;AT0000831706;SE0000936478;CH0267291224;GB00B0N8QD54;BE0003593044;GB0009292243;CH0126673539;GB0007990962;SE0002683557;GB00BZ02MH16;IT0005211237;FR0000077919;GB0009697037;IT0001233417;JE00BYVQYS01;DK0010311471;NL0009432491;FR0000124570;SE0000950636;CH0043238366;FR0000035081;NL0000852580;BE0974268972;GB00BVFNZH21;NL0006294274;GB00B2PDGW16;SE0000108847;CH0000816824;DK0060745370;FR0000120859;LU0061462528;GB00BRS65X63;SE0000862997;GB00B0ZSH635;ES0143416115;GB0001500809;FR0011950732;GB0031698896;DE0006766504;GB00BK1PTB77;IE0033024807;GB00BLT1Y088;DE0005565204;CH0011795959;NL0000360618;GB00B06QFB75;GB0001001592;DE0005501357;FR0012757854;CH0021783391;SE0000652216;FR0000050809;GB0007668071;SE0000112385;FI0009000285;GB00B5N0P849;NL0000334118;DE0006070006;FR0000064578;FI0009002422;FR0000120966;CZ0005112300;IT0005252207;GB00B7KR2P84;NL0010801007;NO0010582521;SE0008321293;FR0000125585;GB00BYQ0JC66;CH0012271687;BE0974256852;GB00BNGWY422;FR0000130403;NL0011821392;GB00B8HX8Z88;DE0005545503;DE000BFB0019;GB00BYT1DJ19;CZ0008019106;GB00B53P2009;DE0007165631;FR0000130213;BE0003826436;CH0009002962;ES0124244E34;GB00BZ6STL67;IT0003796171;GB0004161021;IM00B5VQMV65;DE000A12DM80;GB00BD6GN030;IT0000072170;JE00B6T5S470;DE000A1J5RX9;FR0000120222;AT00BUWOG001;ES0105066007;FR0010096479;JE00BD9WR069;DK0010287234;NO0003053605;GB0005576813;GB00B2QPKJ12;FR0000121725;CH0038389992;GB0059822006;GB00B1FP8915;DE0005773303
2016-04-25;1.1272119999999999;4850.3213;249.88701;54.266144;206.04114;404.15406;189.3099;2873.9612;1346.219;8.894607;1.7600008;690.08741;14.857125000000002;3.4122974;798.5542;3327.9285;461.8025;1502.9388000000001;3.255647;750.2143799999999;3294.1751;288.17774;723.61744;190.59208;8.4474073;147.91436;708.75125;129.10563;681.75049;210.99489;16.536727;104.94297;36.326661;439.55347;248.00786;182.84835;6.562182699999999;2612.8235;1159.8096;423.7627;42.831635;1494.4771;3182.8907;938.99756;81.013566;4.5719605;348.7566;15.971265;127.69219;11.565093;481.82789;22.530091000000002;;271.07496;9.7889332;272.30201;1.5911374;8204.2149;695.03467;18068.766;1229.2354;62.640717;2049.4627;1259.4046;191.49077;1872.3657;186.82445;1376.6982;1455.7715;73.977799;;9026.129;208.28779;1.4367667;671.45093;869.3968799999999;470.10132;91.097977;130.16358;3.5644727;912.05518;9.737531800000001;39.230662;1.1531264;861.95411;792.39039;2317.0601;9.693877;28.780462000000004;406.84571;105.52738;1063.0115;541.73145;3729.2112;1600.7957000000001;518.21363;785.01392;3.8526294;566.00147;535.04615;6419.0743;65.493149;11542.204;822.42554;690.28101;6.1023853;159.13472;362.65625;8370.4571;6835.5508;10.075188;9267.9532;42116.79;1.4089937000000001;2204.0264;;2.2627372;798.16871;;20.843982;343.4751;3.2317823;5951.5625;461.34278;474.55225;530.30738;398.61646;1.0300004;98.231141;12.748762999999999;6.0388282;108.24746;1.2057297;183.52366;0.90554886;129.18511;587.3772;143.65636;95.899003;433.59131;247.44825;599.82862;581.72681;7.1138624;2.2379523;38108.29;1728.6846;270.40015;166.92833;205.24265
2016-04-26;1.1398726000000001;4860.1994;252.02312;55.1129;210.1374;407.04688;190.49045;2877.6038;1349.1534;8.659318899999999;1.7705564;688.21534;14.210542;3.5507544;804.7461;3333.3931;469.32642;1496.6507000000001;3.2284546;749.77063;3257.6275;297.62159;719.74195;186.85111;8.502375500000001;145.57811;720.54063;130.91329;685.9253;213.68255;16.553772;105.65311;37.38626;430.56543;240.40151;181.8702;6.7699438999999995;2636.8851;1138.0508;425.80323;43.931;1489.428;3126.4156;929.64258;82.049546;4.5526148;352.96631;15.793807;129.15033;11.647884;490.62354;22.544185000000002;;271.52686;9.7736475;282.71412;1.580077;8332.6954;696.26001;18218.903;1282.9351;64.769608;2075.2386;1249.0284;191.84472;1868.27;188.81438;1384.3338;1461.7776;73.669556;;8987.8125;212.55892;1.3930242999999998;676.92774;872.285;470.38013;91.097977;130.86162;3.5644727;916.42676;9.6647974;39.16544;1.1715185;862.07593;778.65308;2279.9148;9.7063379;28.637979;407.46607;105.50863;1077.4305;547.48365;3678.5015;1574.2425;518.01758;785.61084;3.8115772;569.36451;538.15699;6478.7188;63.458802;11347.36;846.344;692.6919;6.1699561;159.13472;365.06153;8343.3633;6777.711;10.05981;9310.7032;42058.403;1.4114106000000002;2197.6255;;2.2627372;787.31006;;20.661434;340.63111;3.2348511;5761.6329;461.53785;492.44263;532.18116;405.67164;1.0199997;100.20038;12.758782000000002;6.049858400000001;110.63579;1.1796885000000001;189.39216;0.91073456;131.20147;591.50684;144.55352;96.224076;429.59791;246.18895;578.07862;593.71924;7.2172925;2.2463895;38840.946;1730.3072;265.41724;168.2645;205.79268
2016-04-27;1.1586594;4881.6007;251.45636;55.18718;209.93259;408.54322;192.42992;2877.6038;1364.4112;8.5860328;1.7855561;691.11695;15.264749;3.5557715;777.28418;3351.1526;478.20728;1496.6507000000001;3.2776099;750.2143799999999;3320.9769;293.04273;755.1753;185.73444;8.6280176;146.42022;726.1993799999999;132.3404;702.94507;213.68255;17.167508;105.81092;39.284039;435.8794;236.39815;182.48157;6.7633155;2758.6094;1145.8216;425.46314;43.758545;1493.6355;3164.3736;920.6106;82.25676;4.6009791;352.96631;15.845998999999999;129.6711;11.730673999999999;484.8313;22.736792;;272.63941;9.7328809;281.58277;1.5721763999999998;8562.1172;694.19239;18175.11;1319.0604;65.399766;2079.2273;1253.4512;192.8673;1827.3213;191.34005;1435.2275;1472.4546;72.436585;;9020.4532;213.44332;1.4165778;698.28711;877.3393799999999;471.0774;91.097977;130.93151;3.5710792;933.91431;9.828452200000001;40.078541;1.1704037999999999;877.9231;783.64844;2358.221;9.8122486;28.82795;407.38331;106.82813;1074.2264;550.56519;3816.1956;1583.0938;536.82618;790.68311;3.9063135;571.63257;542.22486;6403.5821;62.015061;10606.118;844.50416;697.11158;6.3895582;161.37537;366.39795;8569.1016;6769.8243;10.062885999999999;9284.125;42417.028;1.4123771999999999;2195.492;;2.2565207000000003;784.45826;;20.761006000000002;344.75489;3.2663086;5736.1368;461.63526;492.06666;535.46045;394.9126;1.0224999;101.495;12.858931;5.9947095;108.24746;1.17448;188.32515;0.91203095;133.30071;591.11353;142.75931;96.419129;429.40772;245.76918;584.36768;654.82325;7.3815625;2.2632638;39448.622;1701.0904;267.07837;169.68402999999998;207.79636
2016-04-28;1.1656024999999999;4804.2194;247.61998;56.628129;210.75179;409.98975;190.82773;2843.6067;1369.106;8.6438941;1.7394448;699.44703;15.812925;3.5597852;779.70777;3350.8108;536.54932;1486.1694;3.3163038;747.10875;3301.4847;304.48975;745.20972;186.79531;8.5651954;147.07224;725.7275;131.86469;709.68873;214.499;17.337991;105.25858;38.493294;439.81592;236.19797;183.09284;6.882668499999999;2696.3318;1150.096;424.10279;43.176529;1481.0132;3151.4139;924.8042;81.49704;4.6170997;352.31861;14.760372;130.29603;11.762515;489.55079;22.605257;;271.9441;9.7379761;284.52515;1.57165;8539.1758;732.71167;18247.051;1305.3914;64.88884;2101.014;1259.9148;191.88408;1836.535;191.72271;1448.7994;1468.7842;72.667771;;9063.0274;216.86313;1.362741;695.54883;867.23;468.84546;91.097977;131.42014;3.568877;954.89893;10.137581;40.111148;1.1731901;867.68335;776.15552;2384.323;9.6502686;28.637979;408.00342;106.71814;1075.0274;549.1272;3775.4793;1574.2425;540.74463;798.44043;3.9442090000000003;575.62134;542.22486;6388.8633;62.572876;10504.461;827.94507;687.46851;6.398003;161.37537;369.07032;8493.8555;6868.4141;10.06596;9248.6915;42425.364;1.4162443999999998;2206.16;;2.2590073;785.55518;;20.860578999999998;342.05323;3.2609375;5728.4883;461.44019;477.50709;534.99195;401.96778;1.0169999;101.73966;12.858931;5.9726490000000005;110.05156;1.1822927;191.52614;0.9146238800000001;124.59997;597.79957;143.53934;95.703949;433.59131;245.68524000000002;573.36182;659.01124;7.509331100000001;2.3096682;39365.934;1704.3367;271.76319;169.8511;209.91791
2016-04-29;1.1378306;4797.635;249.23311;56.746964;208.70371;405.94971;191.24938;2852.106;1362.6507;8.5011744;1.642223;693.55054;16.993619000000002;3.5467408000000002;738.78321;3346.3716;515.58057;1463.1119;3.2828394;725.81375;3255.191;292.18409;745.76343;183.66855;8.3472852;145.36083;714.8818799999999;131.48412;705.83497;211.06301;16.840184;103.36487;37.734178;437.84766;234.39647;180.64757;6.7257398;2564.7002;1135.3311;417.30079;44.125;1396.8648;3194.9266;929.64258;81.082642;4.5397168;351.34717;14.614229;130.60846;11.590569;477.96631;22.00865;;268.22413;9.6564454;282.03541;1.5562154000000001;8433.6407;726.66211;18090.665;1308.3204;63.441178;2109.6058;1238.4825;193.77178;1914.3369;188.27858;1420.8075;1455.1045;71.357758;;9148.1836;215.0943;1.3526464999999999;682.95215;846.2893799999999;479.72657;91.097977;131.07105;3.5338428;920.70167;9.8830054;39.915484;1.168174;852.32398;776.77979;2348.1817;9.6315772;28.115564;403.20728;104.66121;1067.8177;541.73145;3756.972;1532.5157000000002;538.19751;770.39405;3.9442090000000003;557.24219;535.76417;6401.2579;60.079148;10500.227;848.91968;677.42383;6.2206323999999995;161.23819;368.53589;8397.543;6830.293;10.022906;9142.3829;41933.309;1.3906261;2181.2679;;2.2503045;790.49097;;20.37931;345.46583;3.2294799999999997;5492.668;451.78834;466.33228;527.96485;390.67945;1.025;100.10865;12.828885;5.9781641;110.01722;1.1549485;186.9914;0.91916138;122.47312;584.62427;143.38341;93.688447;428.45679;245.68524000000002;568.90699;648.92237;7.5138941;2.3476354;39210.168;1668.6268;258.43262;167.17887;207.6785
2016-05-02;;;251.63079;57.653138;207.47483;412.88257;191.08072;2836.3218;1364.9981;;;706.84107;;;747.66822;3381.5499;488.93824;1463.1119;3.2828394;;3308.7942;281.48121;736.35132;184.31905;8.3472852;144.79029;714.8818799999999;131.98406;693.63257;209.60004;16.840184;103.0887;37.734178;442.1775;231.39396;180.83095;;2628.3931;1133.7774;421.38209;43.801652;1378.3519;3189.3719;931.25562;80.806382;;355.39502;;130.92095;11.590569;431.19947;;;268.39795;9.6564454;278.18726;1.5562154000000001;8406.1094;724.36451;18168.856;1313.2022;63.730713;2120.6524;1252.7706;193.10326;1914.3369;188.38065;;1451.4339;70.201844;;9192.1758;214.79947;1.3526464999999999;682.95215;846.2893799999999;471.6355;91.097977;132.81633;3.5338428;944.115;9.8830054;;1.168174;848.30127;758.04737;2299.9935;;;404.15845;106.37668;1073.4251;543.78565;3775.4793;;538.58936;768.60352;3.9442090000000003;560.91797;541.74634;6383.4454;58.536973;10559.528;837.14454;675.01294;6.2206323999999995;159.8664;368.53589;8346.375;6781.6524;10.022906;9257.5508;42383.672;;2210.4271;;2.2503045;799.37549;;;344.115;;5431.4844;453.15333;469.55591;529.83887;398.61646;1.025;99.67801;;5.9781641;108.6942;1.1549485;186.72464;0.91916138;122.22454;591.90015;144.55352;94.403626;429.97828;245.68524000000002;575.72022;661.29566;;2.3476354;39229.399;1663.7574;261.83985;167.17887;209.36788
2016-05-03;1.1517164;4814.1;250.88961;55.840806;201.43287;410.88746;187.9607;2837.5357;1356.1956;8.559035699999999;1.6127782;743.62476;16.88118;3.3771802;737.70655;3318.7073;473.27344;1431.67;3.3058472;729.36313;3316.1038;269.11841;715.31275;184.71502;8.2432398;146.69188;718.1825;131.28414;670.18995;205.04131;15.888895;100.32706;38.003033;441.84961;227.99108;177.39711;6.5997584;2642.5469;1132.6116;417.98096;43.780106;1401.5538;3138.4515;936.417;80.1848;4.565510300000001;352.80445;14.645545;128.94201;11.654250999999999;456.94263;21.83014;;267.91114;9.6105835;273.43384;1.6190175;8162.9219;715.55811;17965.559;1308.3204;63.475251;2106.8443;1218.2408;193.61455;1840.63;187.0795;1434.3794;1439.0884;69.200058;;9072.961;216.95157;1.2390845;674.18946;838.34625;465.7771;91.097977;131.52485;3.5541845999999997;925.46216;9.8557276;40.763362;1.1665024;826.48121;751.80298;2220.6834;9.5630469;28.210547000000002;402.29761;107.48385;1052.5975;541.93702;4245.5625;1524.9288000000001;537.02222;767.70826;3.8210498999999998;548.01343;541.02857;6405.9063;56.469803;10428.223;805.68238;671.39673;6.0601563;158.42594;365.5962;8352.3946;6572.6446;9.9952247;9195.5352;42033.383;1.3785422;2190.5135;;2.2080335;788.1875;;20.512073;339.77808;3.2133667000000004;5371.5743;449.44849;467.62183;532.18116;378.86207;1.0025002;98.646805;12.588527999999998;6.0112525;109.45023;1.1458339;179.65578;0.92434708;122.80459;581.47803;143.81241;93.883484;430.73877;246.11704;569.16895;639.21436;7.5701734;2.2590453;38879.407;1626.4239;253.96088;166.34379;210.19297
2016-05-04;1.1488575;4843.7344;237.6368;56.420167;203.27614;409.98975;186.69581;2807.1812;1366.7586;8.7326075;1.6361115000000002;743.53101;15.953487;3.3159766000000004;741.20679;3306.0696;481.04419;1447.3907000000002;3.3089844;731.58125;3277.1194;266.14234;736.35132;183.72513;8.2157569;152.12493;722.8981299999999;131.28414;673.40137;205.95994;15.807063000000001;100.68212;37.607669;441.45606;213.17867;173.81972;6.4826148;2656.701;1133.0005;418.32105;43.823212;1407.5689;3079.2017;938.67481;79.079743;4.5268213;351.83301;14.802127;130.0877;11.660621;456.94263;22.018047000000003;;266.0337;9.5188599;275.24463;1.6142277;8107.8594;712.49488;17562.083;1305.3914;63.219773;2071.2493;1228.4466;191.9627;1832.44;187.61532;1428.4413;1445.0945;68.429459;;9053.0938;214.85845;1.2533851;668.1648;840.5125;468.28785;91.097977;128.94185;3.5609643999999996;934.30298;9.8466358;39.850262;1.1626012000000001;818.67969;750.5542;2213.6558;9.5381275;27.854353999999997;400.14771;107.13039;1049.3934;575.21729;4293.6797;1492.0532;532.71167;756.66871;3.8084179999999996;543.55542;540.31055;6281.1954;56.174485;10529.875;813.22608;677.82544;6.081269600000001;156.93978;365.86329;8424.629;6502.9727;10.133621;9009.5;41653.926;1.390143;2164.91;;2.1881414;770.52857;;20.495479;336.64966;3.1803736;5328.2344;446.81592;457.95118;532.18116;379.21485;1.0144997;100.91866;12.558482;5.9891944;108.24746;1.1614588000000001;181.12291;0.8841580299999999;121.00918;582.26441;143.57839;91.867981;428.26661;245.68524000000002;572.05152;652.15845;7.547356;2.1852202;38460.196;1592.3372;232.11248;163.4211;197.34563
2016-05-05;1.1647857000000001;4731.7794;238.77018;56.59842;202.45694;412.48365;195.29697;;;8.7133204;1.5911118;738.75757;15.630203;3.342063;;3324.8548;482.1543;1464.16;3.2692432;733.3556299999999;;258.70167;736.35132;185.19582;8.2079029;153.86353;734.6875;;636.79297;205.75582;15.790015;101.55007;37.465337;440.20948;;175.10627;6.5091358;;;;;;3079.2017;;;4.565510300000001;357.49976;14.739493;;11.654250999999999;;21.787857;;271.97876;9.5035718;276.60279;1.6099697;;711.72901;17793.54;1305.3914;;2084.7508;1223.5137;192.82793;1842.6775;187.10505;1431.835;;;;8973.6172;217.06952;1.2533851;;840.5125;483.63257;91.097977;131.42014;3.5474048;925.46216;9.7011646;40.013318;1.1637157;828.67554;;2229.7186;9.4758277;27.664382999999997;409.07862;106.47254;;;4397.3204;1499.6394;;;3.8526294;548.71729;544.13917;6338.5157;56.174485;10635.77;824.26539;680.23633;6.081269600000001;156.91689;;8424.629;6514.1485;10.256641;;42050.067;1.3833759;2160.6426;;2.1657625;762.30225;;20.611646;328.75782;3.1888135;5376.6719;451.88599;461.8733;532.18116;384.15357;1.0160004;101.76426;12.67866;6.138095799999999;109.27839;1.1484382;176.45479;0.88087632;121.75496;585.37598;;91.412873;432.07007;249.78719;;;7.535188000000001;2.1915482;38535.192;1592.3372;235.51958;165.09125;200.33159
2016-05-06;1.1700948;4672.5088;235.15185;56.568696;200.30643;412.48365;195.21265;2884.889;1364.9981;8.5050367;1.5155558999999998;744.18628;17.077962;3.4704883;729.6294;3309.8272;482.1543;1467.3044;3.2368238000000003;736.0175;;263.85279;738.56592;184.82816;8.0763721;152.12493;741.28875;130.98418;626.51685;205.27948;15.892304999999999;100.44541;37.402068;439.55347;216.7817;176.67531;6.562182699999999;2641.1316;;;44.081879;1374.9148;2981.0674;938.67481;79.079743;4.5558375;357.17603;14.739493;130.50431;11.781622;441.85914;21.778462;;269.02369;9.544336;278.86646;1.5865520000000002;;712.95435;17865.469;1317.1077;63.56041;2088.1263;1226.065;191.84472;1908.195;189.09498;1414.8688;1443.7593;68.968888;;8942.3946;216.98108;1.2718917;678.57081;839.06813;491.02564;91.097977;132.3975;3.5496631;937.0232;9.573877;39.882874;1.154798;838.57496;758.67164;2257.8284;9.4135279;27.49816;406.06031;106.24068;1053.0784;567.20557;4227.0547;1495.8463000000002;539.96119;756.07178;3.8968409000000004;542.53882;543.42139;6330.7696;57.126053;10593.411;809.54639;684.25416;5.979917;160.73517;364.25977;8427.6407;6525.9805;10.401187;9133.5235;41991.696;1.4017431999999999;2137.8843;;2.1707355;752.54029;;20.545264000000003;325.34498;3.1611914999999997;5488.8477;451.9834;457.09156;540.14527;381.15503;1.0175004;100.80758;12.728736;6.1822144;108.3162;1.1380217000000001;173.65394;0.9097790600000001;122.1693;583.92408;144.31949;90.730195;430.92896;248.27594000000002;;632.17139;7.4895556999999995;2.3265423999999997;38548.657;1564.7435;233.94379;158.16024;197.03132
2016-05-09;1.1333378;4674.1544;239.46772;54.266144;198.9751;416.72315;192.93587;2898.2447;1376.1482;8.5821778;1.5000004000000002;755.32422;15.405298;3.4704883;743.62964;3339.1988;460.32227;1480.9294;3.2441431;743.56;3362.3978;251.94817;719.74195;188.19379;8.2039771;155.03162;752.60625;131.08417;617.20435;202.48978;15.224016999999998;101.47117;37.512771;442.89917;218.18287;176.54986;6.6085987;2706.2398;1164.8611;419.00123;44.944123;1384.3672;2832.939;945.12623;79.079743;4.620322300000001;360.25245;14.645545;130.40018;12.010884;441.41553;21.886511999999996;;273.57813;9.5851026;274.792;1.6094378;8071.1485;705.6792;17868.598;1337.6111;63.015397;2100.0933;1215.3494;193.49657;1913.3138000000001;191.08492;1430.9857000000002;1468.451;68.352402;;8833.1172;217.74758;1.287033;690.61963;840.5125;488.65406;91.097977;130.75692;3.6005201;911.27784;9.4102198;39.524161;1.1704037999999999;827.92359;761.79371;2170.4871;9.5505884;28.115564;411.14576;105.94796;1060.5586;574.80665;4256.6641;1500.9038;546.62232;769.79712;3.824209;545.90162;540.55005;6397.3868;53.188584;10640.004;785.99585;704.344;6.207963899999999;157.80857;365.06153;8448.7071;6529.2657;10.582637;9133.5235;42208.528;1.3998099;2160.6426;;2.1520867;753.41797;;20.727818000000003;327.05152;3.1842115;5655.8321;456.01148;458.54224;539.67676;381.8606;1.0175004;99.925797;12.87896;6.116037599999999;109.87978;1.1445321;170.0528;0.88613129;125.48386;587.03541;147.12789;91.575409;431.30933;250.43489000000002;607.16602;629.12549;7.5564844;2.1915482;37887.141;1587.4678;234.15682;158.91176;196.67774
2016-05-10;1.1096502;4659.3369;242.65021;53.761078;198.46306;415.67554;196.22455;2904.3157;1367.3455;8.597605;1.6388893999999998;754.01368;14.885232;3.3661426;747.39942;3326.9039;452.30494;1509.2275;3.2399585;750.6581299999999;3235.6988;251.26134;716.41993;187.31702;8.2177173;154.70565;751.6631299999999;130.28426;615.59864;221.13303;15.585438;102.26021;37.307186;442.63672;219.58404;177.30297;6.566604099999999;2701.9935;1208.378;422.06226;44.189667;1393.8199;2940.3313;936.73902;79.908539;4.6299952;357.82374;14.854319;131.96248;11.90899;444.74268;21.966368000000003;;273.96045;9.865371099999999;278.6399;1.6046479;8153.7422;711.80567;18390.93;1336.6346;64.139466;2083.8301;1201.231;193.69317;1927.6457;192.20745;1426.7457000000002;1481.4634;71.511872;;8967.9415;220.84311;1.3156341;688.97657;850.6225;493.67627;91.097977;131.73427;3.6649341;914.67823;9.573877;39.100218;1.1626012000000001;837.823;758.04737;2195.5853;9.4571387;28.044324000000003;415.19776;105.53348;1059.7276;566.38355;4245.5625;1505.9619;548.38526;769.2002;3.9031567999999996;545.90162;523.08204;6340.8399;54.468262;10500.227;803.47461;706.75464;6.3768873;157.73998;364.5271;8442.6915;6646.2579;10.493448;9239.8321;42425.364;1.4104439;2196.2029;;2.1732221000000003;786.87134;;21.092918;327.05152;3.1918824;5710.6407;453.53248;458.8108;545.76685;386.97559;1.0099999;101.22271;13.029175;5.9947095;113.64267;1.1406255;170.18618;0.8821901;124.93142;592.63624;148.22002;92.160569;430.3584;250.43489000000002;617.38575;632.36158;7.491079200000001;2.2231875;38279.434;1610.1922;232.58089;159.49633;199.27079
2016-05-11;1.097398;4580.31;241.38592;53.879914;195.1861;410.98731;192.59858;3258.8548;1349.1534;8.597605;1.6022226000000002;767.4917;15.953487;3.3099561;753.32251;3298.5557;451.5647;1513.4194;3.2849317;742.22875;3230.8257;250.57451;711.99097;187.54329;8.1411573;154.51548;742.2318799999999;130.7842;601.469;223.82068;15.807063000000001;102.45746;37.544397;444.40796;218.18287;177.93064;6.4560914;2690.6705;1249.1753;421.38209;44.038773;1417.8809;2919.0381;942.54542;81.013566;4.652566;354.58545;14.916951;131.85833;11.86441;442.74634;21.792557000000002;;246.59931;9.834795;275.47095;1.5993255;8094.0938;716.85962;18159.375;1323.9419;64.701493;2066.9532;1193.9168;192.43462;1954.2619;192.00339;1414.8688;1468.117;68.891816;;8948.9649;220.3714;1.3139518000000001;688.15503;841.23438;496.04737;91.097977;130.75692;3.458125;932.65113;9.5920606;39.034993;1.1665024;839.5774;766.1648;2208.6363;9.3387671;27.949341;409.03711;104.75351;1053.0784;566.79444;4184.4883;1488.2594;549.16944;770.69214;3.9378931;540.50513;543.18213;6290.4922;55.058884;10500.227;791.14771;691.48658;6.2755323;157.85433;366.39795;8493.8555;6706.7266;10.542659;9222.1133;42191.844;1.4089937000000001;2155.6644;;2.1794385;797.94947;;20.893772;327.05152;3.1987891000000004;5580.6211;437.41993;453.00855;544.82984;375.15796;1.0175004;99.213395;12.808855000000001;5.9726490000000005;114.08938;1.1536467000000001;169.25257;0.91634781;126.14678;582.05713;147.79102;91.640427;437.20459;247.84415;631.27442;635.02637;7.4454468;2.2674825000000003;38439.04;1584.2212;228.83313;160.33141;199.19219
2016-05-12;1.1096502;4583.6013;239.77292;54.028458;192.4211;406.34864;192.17696;3121.0467;1336.8296;8.566750500000001;1.646112;763.18628;16.290831;3.2688233;745.24537;3292.7503;468.70972;1541.7175;3.2650610999999996;744.00375;3230.8257;246.68255;720.29566;189.09885;8.1666773;153.53748;737.51625;130.08429;594.4043;223.34435;15.762739999999999;108.88819;37.322991;444.53931;214.17951;176.98914;6.4163086;2699.1629;1247.6214;417.64087;44.211228;1409.2876;2847.7518;935.44898;85.364701;4.6783594;351.34717;14.812564;130.81679;11.819831999999998;440.3064;21.567066;;243.01836;9.7532618;278.41358;1.579101;8034.4415;720.45899;18042.012;1319.0604;64.480088;2056.5203;1187.5;193.02453;1936.8588;193.12592;1410.6288;1467.783;68.121216;;8861.3907;223.37848;1.311428;690.42261;845.56688;492.56006;91.097977;131.49001;3.4163110999999997;902.04859;9.3738526;38.98056;1.1731905;832.8108;761.79371;2207.6321;9.3013892;27.616889999999998;413.95728;104.64339;1048.0914;567.61646;4256.6641;1483.2013;542.50782;771.8855;3.8905250000000002;528.69581;544.37842;6282.7461;54.238572;10415.512;800.16285;687.0669;6.1530640000000005;161.42115;363.99268;8779.793;7034.043;10.514975999999999;9177.8204;42583.825;1.406577;2132.1944;;2.1819249;827.01563;;21.275468999999998;335.19214;3.1941846;5465.8985;460.14283;452.74;547.17212;374.09986;1.025;100.81145;12.608554999999999;6.0002247;115.5842;1.1445321;166.98519;1.024733;127.63833;583.71656;145.02157;90.600174;432.83082;246.33293;626.81959;659.39209;7.430234400000001;2.2674823;38652.497;1548.5115;214.82117;157.90968999999998;198.24932
2016-05-13;1.1254905;4670.8613000000005;238.07265;53.761078;187.60802;403.65528;194.53805;3108.8216;1353.848;8.8753199;1.5050004000000001;783.40333;16.262708;3.2708277;755.47632;3308.4607;458.22535;1521.8044;3.2525098000000003;740.4543799999999;3211.3335;246.33912;703.13257;191.30491;8.1274146;153.07572;738.93125;130.58423;612.06617;226.40616;15.530884;110.7819;37.149034;445.52369;215.18035;175.98493;6.469355500000001;2707.6548;1278.3162;422.74244;44.987229;1420.4588;2880.1546;937.70679;86.607865;4.6686866;354.37232;14.927393;131.54584;11.86441;444.9646;21.421441;;241.9406;9.7685499;277.73462;1.5588765;8048.2071;717.24268;18222.817;1331.7527;64.633362;2117.8907;1188.5694;192.19866;1964.4982;196.28939;1416.5657;1484.8001;67.27356;;8855.5508;223.08365;1.3661055;692.12305;831.12563;491.02564;91.097977;131.83898;3.4513453;890.77906;9.228379;39.143792;1.1794701;833.93848;758.67164;2180.5262;9.3574585;28.020577;412.59327;108.70568;1068.8702;571.10865;4275.1719;1493.3169;553.4795;772.48243;3.8873682;532.13697;551.9292;6367.1758;55.288559;10419.75;809.54639;689.47754;6.051709;160.27793;367.19947;8949.8555;6980.1485;10.478072;9222.1133;42892.399;1.4254282;2130.7723;;2.0774909;847.7461;;21.474617;334.16114;3.2141334;5514.3399;458.90333;453.06226;548.10914;379.21485;1.05;101.58288;12.798836;5.9836817;114.7251;1.1601571;170.18618;1.0083111;129.76516;588.48755;145.02157;91.477891;433.59131;245.68524000000002;629.43995;631.98072;7.3648316;2.3518537;38983.258;1537.1492;219.6762;158.41079;200.76377
